"id","created_at","material","name","band","clearanceFeeExport","priceImport","clearanceFee","priceFull","type","priceExport","note","","",""
"95136","6/8/2025","[57024100] سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من صوف أو من وبرناعم(السجاد الصوفي 100%),غير ماهوبعفارات..مغروز","سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من صوف أو من وبرناعم(السجاد الصوفي 100%),غير ماهوبعفارات..مغروز","57024100","2","750","250","1000","وزن","0","","","",""
"95137","6/8/2025","[57024210] سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/الأكرليك),غيرماهو..مغروز","سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/الأكرليك),غيرماهو..مغروز","57024210","2","750","250","1000","وزن","0","","","",""
"95138","6/8/2025","[57024220] سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/بوليستر أو بولي بروبيلين),غيرماهو..مغروز","سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/بوليستر أو بولي بروبيلين),غيرماهو..مغروز","57024220","2","750","250","1000","وزن","0","","","",""
"95139","6/8/2025","[57024290] سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (غيرها),غيرماهو..مغروز","سجاد وأغطية أرضيات أخر ,منسوجة مخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (غيرها),غيرماهو..مغروز","57024290","2","750","250","1000","وزن","0","","","",""
"95140","6/8/2025","[57024910] سجاد وأغطيةأرضيات أخر,منسوجةمخملية جاهزة,من مواد نسجيةأخر(غ م س) (السجاد التركيبي/الأكرليك),غير ماهوبعفارات..مغروزة","سجاد وأغطيةأرضيات أخر,منسوجةمخملية جاهزة,من مواد نسجيةأخر(غ م س) (السجاد التركيبي/الأكرليك),غير ماهوبعفارات..مغروزة","57024910","2","750","250","1000","وزن","0","","","",""
"95141","6/8/2025","[57024920] سجاد وأغطيةأرضيات أخر,منسوجةمخملية جاهزة,من مواد نسجيةأخر(غ م س) (السجاد التركيبي/بوليستر أو بولي بروبيلين),غير ماهوبعفارات..مغروزة","سجاد وأغطيةأرضيات أخر,منسوجةمخملية جاهزة,من مواد نسجيةأخر(غ م س) (السجاد التركيبي/بوليستر أو بولي بروبيلين),غير ماهوبعفارات..مغروزة","57024920","2","750","250","1000","وزن","0","","","",""
"95142","6/8/2025","[57024990] سجاد وأغطيةأرضيات أخر,منسوجةمخملية جاهزة,من مواد نسجيةأخر(غ م س),غير ماهوبعفارات..مغروزة","سجاد وأغطيةأرضيات أخر,منسوجةمخملية جاهزة,من مواد نسجيةأخر(غ م س),غير ماهوبعفارات..مغروزة","57024990","2","750","250","1000","وزن","0","","","",""
"95143","6/8/2025","[57025010] سـجاد وأغطية أرضيات أخر من مواد نسجية,منسوجة غير مخملية، غير جاهزة (السجاد التركيبي/الأكرليك). غير ماهوبعفارات....","سـجاد وأغطية أرضيات أخر من مواد نسجية,منسوجة غير مخملية، غير جاهزة (السجاد التركيبي/الأكرليك). غير ماهوبعفارات....","57025010","2","750","250","1000","وزن","0","","","",""
"95144","6/8/2025","[57025020] سـجاد وأغطية أرضيات أخر من مواد نسجية,منسوجة غير مخملية، غير جاهزة (السجاد التركيبي/بوليستر أو بولي بروبيلين). غير ماهوبعفارات....","سـجاد وأغطية أرضيات أخر من مواد نسجية,منسوجة غير مخملية، غير جاهزة (السجاد التركيبي/بوليستر أو بولي بروبيلين). غير ماهوبعفارات....","57025020","2","750","250","1000","وزن","0","","","",""
"95145","6/8/2025","[57025090] سـجاد وأغطية أرضيات أخر من مواد نسجية,منسوجة غير مخملية، غير جاهزة (غيرها). غير ماهوبعفارات....","سـجاد وأغطية أرضيات أخر من مواد نسجية,منسوجة غير مخملية، غير جاهزة (غيرها). غير ماهوبعفارات....","57025090","2","750","250","1000","وزن","0","","","",""
"95699","6/8/2025","[70109010] غيرها للصناعات الدوائية","غيرها ( قوارير و اوعية....) مخصصة للصناعات الدوائية","70109010","2","5","2","7","وزن","0","","","",""
"95146","6/8/2025","[57029100] سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من صوف أو من وبرناعم(السجاد الصوفي 100%),غير ماهوبعفارات..مغروز","سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من صوف أو من وبرناعم(السجاد الصوفي 100%),غير ماهوبعفارات..مغروز","57029100","2","750","250","1000","وزن","0","","","",""
"95147","6/8/2025","[57029210] سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/الأكرليك),غيرماهو..مغروز","سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/الأكرليك),غيرماهو..مغروز","57029210","2","750","250","1000","وزن","0","","","",""
"95148","6/8/2025","[57029220] سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/بوليستر أو بولي بروبيلين),غيرماهو..مغروز","سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (السجاد التركيبي/بوليستر أو بولي بروبيلين),غيرماهو..مغروز","57029220","2","750","250","1000","وزن","0","","","",""
"95149","6/8/2025","[57029290] سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (غيرها),غيرماهو..مغروز","سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجيةتركيبيةأوصناعية (غيرها),غيرماهو..مغروز","57029290","2","750","250","1000","وزن","0","","","",""
"95150","6/8/2025","[57029900] سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجية  (","سجادوأغطيةأرضيات أخر,منسوجة غيرمخملية جاهزة, من مواد نسجية  ","57029900","2","750","250","1000","وزن","0","","","",""
"95151","6/8/2025","[57031000] سجاد وأغطية أرضيات أخر من مواد نسيجية ذات خمل معقود وان كانتجاهزة من صوف و وبر ناعم","سجاد وأغطية أرضيات أخر من مواد نسيجية ذات خمل معقود وان كانتجاهزة من صوف و وبر ناعم","57031000","2","750","250","1000","وزن","0","","","",""
"95152","6/8/2025","[57032100] سجاد وأغطية أرضيات أخر:من نايلون أو من بولي آميدات أخر:عشبي ""أنجيلة"".","سجاد وأغطية أرضيات أخر:من نايلون أو من بولي آميدات أخر:عشبي ""أنجيلة"".","57032100","2","750","250","1000","وزن","0","","","",""
"95153","6/8/2025","[57032900] سجاد وأغطية أرضيات أخر:من نايلون أو من بولي آميدات أخر:غيرها.","سجاد وأغطية أرضيات أخر:من نايلون أو من بولي آميدات أخر:غيرها.","57032900","2","750","250","1000","وزن","0","","","",""
"95154","6/8/2025","[57033100] سجاد وأغطية أرضيات أخر:من مواد نسجية أخر، اصطناعية أو تركيبية:عشبي ""أنجيلة"".","سجاد وأغطية أرضيات أخر:من مواد نسجية أخر، اصطناعية أو تركيبية:عشبي ""أنجيلة"".","57033100","2","750","250","1000","وزن","0","","","",""
"95155","6/8/2025","[57033900] سجاد وأغطية أرضيات أخر:من مواد نسجية أخر، اصطناعية أو تركيبية:غيرها.","سجاد وأغطية أرضيات أخر:من مواد نسجية أخر، اصطناعية أو تركيبية:غيرها.","57033900","2","750","250","1000","وزن","0","","","",""
"95156","6/8/2025","[57039000] سجاد وأغطية أرضيات أخر، من مواد نسجيّة، (بما فيها العشبي ""أنجيلة"")، ذات خمل معقودة ، وإن كانت جاهزة.(غ م س)","سجاد وأغطية أرضيات أخر، من مواد نسجيّة، (بما فيها العشبي ""أنجيلة"")، ذات خمل معقودة ، وإن كانت جاهزة.(غ م س)","57039000","2","750","250","1000","وزن","0","","","",""
"95157","6/8/2025","[57041010] سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (السجاد التركيبي/الأكرليك),غيرماهوبعفارات أوبألياف مغروزة","سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (السجاد التركيبي/الأكرليك),غيرماهوبعفارات أوبألياف مغروزة","57041010","2","750","250","1000","وزن","0","","","",""
"95158","6/8/2025","[57041020] سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (السجاد التركيبي/بوليستر أو بولي بروبيلين),غيرماهوبعفارات أوبألياف مغروزة","سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (السجاد التركيبي/بوليستر أو بولي بروبيلين),غيرماهوبعفارات أوبألياف مغروزة","57041020","2","750","250","1000","وزن","0","","","",""
"95159","6/8/2025","[57041030] سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (الموكيت),غيرماهوبعفارات أوبألياف مغروزة","سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (الموكيت),غيرماهوبعفارات أوبألياف مغروزة","57041030","2","750","250","1000","وزن","0","","","",""
"95160","6/8/2025","[57041090] سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (غيرها),غيرماهوبعفارات أوبألياف مغروزة","سجاد وأغطية أرضيات أخر,من لباد,مربعات مساحة سطحها<=0.3م2 (غيرها),غيرماهوبعفارات أوبألياف مغروزة","57041090","2","750","250","1000","وزن","0","","","",""
"95161","6/8/2025","[57042000] مربّعات يتجاوز سطحها 0.3 م 2 و لا يتجاوز 1 م 2","مربّعات يتجاوز سطحها 0.3 م 2 و لا يتجاوز 1 م 2","57042000","2","750","250","1000","وزن","0","","","",""
"95162","6/8/2025","[57049010] سجادوأغطيةأرضيات أخر (السجاد التركيبي/الأكرليك),من لباد,غيرماهوبعفارات أو بألياف مغروزة,(غ م س)","سجادوأغطيةأرضيات أخر (السجاد التركيبي/الأكرليك),من لباد,غيرماهوبعفارات أو بألياف مغروزة,(غ م س)","57049010","2","750","250","1000","وزن","0","","","",""
"95163","6/8/2025","[57049020] سجادوأغطيةأرضيات أخر (السجاد التركيبي/بوليستر أو بولي بروبيلين),من لباد,غيرماهوبعفارات أو بألياف مغروزة,(غ م س)","سجادوأغطيةأرضيات أخر (السجاد التركيبي/بوليستر أو بولي بروبيلين),من لباد,غيرماهوبعفارات أو بألياف مغروزة,(غ م س)","57049020","2","750","250","1000","وزن","0","","","",""
"95164","6/8/2025","[57049030] سجادوأغطيةأرضيات أخر (الموكيت),من لباد,غيرماهوبعفارات أو بألياف مغروزة,(غ م س)","سجادوأغطيةأرضيات أخر (الموكيت),من لباد,غيرماهوبعفارات أو بألياف مغروزة,(غ م س)","57049030","2","750","250","1000","وزن","0","","","",""
